,season,year,seasonyear,designer,text
113,fall,2005,f2005,temperley-london,"Those who turned up at the Temperley show expecting to see another few twirls of young Alice's signature twinkly pastel fairy dresses were in for a surprise. This season, the designer went for a far gutsier muse: a darkly smoldering Latin señorita who, judging from her red velvet Frida Kahlo coronet hairdo, seems to have arrived from somewhere down Mexico way.</p><p>Temperley is extending her repertoire to provide something more for her entranced young NY-Lon social audience than just the obvious party frocks. For winter, she upped her luxe-for-day quotient by adding intarsia knit dresses, fluted from under the bust, and embroidered shearling coats. Though her Latin theme led to stronger, darker colors, like plum and chocolate, and there was hint of the forties in her pintucked chiffon blouses, she was wise enough not to lay the references on too thick. After all, like small talk at a cocktail, nobody needs a designer like Temperley to turn intellectual on us.</p></div>"
114,fall,2005,f2005,tess-giberson,"""Arty"" is a label that has stuck to Tess Giberson since her 2000 debut, and it's easy to see why. Not only does she hand sew part of each garment she makes, but her personal history (rural upbringing as the daughter of artists, training at RISD, marriage to a painter) is pretty crunchy-bohemian, too. For fall, however, Giberson presented a collection that was as sophisticated as it was artful.</p><p>The soft-spoken Giberson decided to live quite large this season, in more ways than one; the designer is pregnant, and she chose to explore the theme of ""magnification."" That meant homing in on a single element of each of her 26 looks and enlarging it—""without losing sight,"" she said, ""of the overall proportions."" The results? A herringbone jacket with a top-stitched pocket that extended all the way around the side. A navy blazer with one giant button front-and-center. Blouses with huge cuffs finished with oversize braided cuff links. Enormous pleats on baggy trousers. Even the hair and makeup artists had fun with the idea: Models had Rapunzel-length ponytails or double braids extending down their backs, and half had exaggerated eyebrows while the others wore extended under-lashes. The designer redid the classic trench with eye-catching epaulets, and her silk dresses, many with raised waistlines and some accessorized by jewelry from Ninh Wysocan, were pretty with a capital P. ""Refined"" is the word that Giberson chose to describe her collection, and it's an apt one. Arty seems so… ""last season.""</p></div>"
115,fall,2005,f2005,thakoon,"With his second collection, Thakoon Panichgul proved to the eager buyers crowding his gallery installation that his well-received debut was no flash in the pan. Against a Mondrian-esque backdrop of blue, green, white, and yellow plastic rectangles, the youthful designer presented 15 lovely looks that, like last season, had all of the flourishes of neoclassicism. Thanks to an influential trip to Tokyo, however, these were ""knocked,"" as he put it, ""with sporty elements and shots of color.""</p><p>As a former fashion editor, Panichgul knows how hip young women like to dress. He tempered the romance of a white pencil skirt with black lace overlay, for example, with a tomboy's trim cardigan and plaid blazer with the sleeves pushed up, and teamed a girly tank made from laminated yellow silk with wool trousers and a long, rakish trench. He also knows how his female peers like to shop: for standout pieces, or ""items"" as they're known in the business. So he sandwiched white lace between two layers of see-through plastic to create a pea coat that just might be the rain jacket of the season.</p></div>"
116,fall,2005,f2005,tsumori-chisato,"Not since the Japanese first stormed the Paris scene, in 1983, has the Far East been such a preoccupation of the fashion flock—both in terms of trends (Roberto Cavalli's Ming vase prints) and business (new stores in China and/or Japan from Prada, Giorgio Armani, and Louis Vuitton). That's good timing for Tsumori Chisato, a designer who is ""big in Japan"" and now starting to make inroads into the Western market.</p><p>A graduate of Tokyo's renowned Bunka Fashion College, Chisato started working in 1977 for Issey Miyake, who helped her launch her own line in 1990. She first brought her collection to Paris in 2003 and has been quietly building street cred with cool girls in Los Angeles and New York. Her fall collection stayed faithful to her aesthetic, which is print-heavy with a healthy dose of manga/bohemian cuteness. The show took wing with the first look, an owl-appliqué minidress, and closed with homey quilted frocks that tied into the vague Bloomsbury theme at play throughout. There were a number of pretty dresses: some dramatic with pile stripes, a requisite velvet number, and others with tree appliqués and a patchwork of fun, flirty prints. The second look was a simple white pinafore that recalled <em>Peter Pan</em>'s Wendy—and served as a reminder that, for every governess that came down the runways this season, there is a corresponding youthful charge. Chisato is ready to dress her.</p></div>"
117,fall,2005,f2005,tuleh,"Last season, Bryan Bradley decided to shock Tuleh out of its traditional, Upper East Side sensibility, sending satin jumpsuits and fetishy rubber coats down the runway in place of the usual ladylike tweed jackets and elegant cocktail dresses.</p><p>Bradley took the same tack for fall, but softened the shock factor. He capitalized on the label's strengths—fantastic dresses, wonderful prints, exotic colors—while injecting them with just enough of a hip, young edge. The starting point for the collection is probably best described as ""throw it on and see what happens."" Hence the lavender and brown brocade duffel coat over a teal chiffon dress, or the shrunken, multicolored tweed jacket over a long black floral dress. It would be fair to say that the more out-there moments—the camouflage fox furs and satin cargo shorts—will only make it into a minority of wardrobes. But there will be heavy demand for those dresses. Whether it was a chiffon gown in a fuchsia, gold, and brown floral that evoked the look of Pratesi prints from the 1970's, or a brown evening dress that dramatically trailed the floor in its wake, Tuleh delivered glamour with a touch of grit.</p></div>"
118,fall,2005,f2005,undercover,"Jun Takahashi's Undercover show always brings a jolt of weirdness to Paris. The surprise this season was that he staged his enigmatic commentary on classic-meets-rocker menswear for women in the gilded ballroom of the Grand Hotel, instead of some derelict den on the city limits.</p><p>Strange morphings and trompe l'oeil effects are givens at Undercover. For fall, they involved menswear vests compressed onto felted shirts; cross and key necklaces printed onto T-shirts; scarves that grew out of lapels; and (sharp intake of breath all round) chrome chains and razor blades embedded in a white tuxedo jacket. New, skewed takes on tomboy dressing included cord drainpipes cut with the wale running horizontally, and sloppy, crushed-down biker boots, also in corduroy.</p><p>Some of Takahashi's raw edges and inside-out seaming veered too far into territory already covered by the designer's mentor, Rei Kawakubo; but things came back strongly for an original ending. The last few exits were outsize Mongolian-lamb coats and giant feather wraps, imitating the luxury outerwear shown on so many Milanese runways this season. Except that the Undercover versions are cut out of felt. An ironic comment? Hard to tell. But they looked ineffably cooler than most of the originals.</p></div>"
119,fall,2005,f2005,united-bamboo,"At first, United Bamboo's fall show seemed headed perilously close to territory previously charted by Balenciaga's Nicolas Ghesquière, with its play on A lines and circular volume, and Koos van den Akker-esque paneled inserts of different fabrics on shoulders and sleeves. But what emerged in the end was something rather more original.</p><p>The inspiration for this collection, revealed Thuy Pham—he designs the line in conjunction with Miho Aoki—was Andrei Tarkovsky's 1972 movie <em>Solaris</em>. ""We wanted to reference science fiction,"" said Pham backstage, ""but not to be too literal. We contrasted the geometric, sculptural look of the clothes with natural wools and tweeds."" Their approach worked best with the gray wool jersey dresses layered with gray tops, one of which was adorned with panels of bright lime, pink, and blue; militaristic flannel minidresses, one in camel, the other in black; and a soft, yet severe, pleated shirt and skirt that looked like it would have passed muster with the Politburo.</p><p>What really intrigued, though, was an influence that seemed to come from closer to home. Those zippers that etched the body? That intricate, eye-catching contrast of fabrics? Traces, perhaps, of the work of the late Geoffrey Beene, making contact with a whole new generation.</p></div>"
120,fall,2005,f2005,valentino,"Valentino's ultrachic collection filtered many of the strongest trends of the moment for the woman who wants her fashion leavened with a highly developed sense of well-bred elegance.</p><p>Against a runway of smoky mirrored lozenges suggesting the Argyle pattern that appeared (via elaborate intarsias and appliqués) on clothing and accessories throughout the collection, Valentino opened with a battalion of skinny pantsuits. He was inspired by turn-of-the-century men's uniform pants with their high waists, impeccable cut, and gentle boot-leg flare. Even the palette of red, black, and beige emphasized this martial spirit—as did the sharp wool capes. And his abbreviated, high-waist jacket seemed to extend even further the leg of pants that already seemed to go on forever.</p><p>But Valentino's loyal ladies also like to look feminine when the occasion demands, so those narrow jeans (with pockets in crocodile or python) and sable-trimmed bombers made way for airy lingerie cocktail frocks prettily composed of chiffon ruffles and dainty Valenciennes lace trim—protected from the winter weather with hourglass coats (one with the effect of corset cross-lacing in back to emphasize the point).</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""0n20ck""></div></div><p>Valentino showed some looks from his January men's collection, recalling the Russian theme that dominated that show. They reappeared for women in suede boleros with trim of curled ostrich feathers (in luxurious imitation of Mongolian lamb), or jackets in the ubiquitous astrakhan. Another crossover from the men's collection were the newsboy caps, making accessory news this season, and luxuriously reinterpreted here in sheared mink and crocodile.</p><p>Valentino's couture touch brought exquisite workmanship to filmy lace blouses and brocade jackets as well as evening gowns that captured the season's passion for Victorian and Edwardian effects. A tiny beige and silver jacket that wouldn't have been out of place in the court of Nicholas and Alexandra was worn with slim flannel pants; a jet beaded capelet shrugged over a blouse frothing with lace; and courtly evening gowns had Tissot trains composed of tiers of ruffles. But Valentino can also pull off effortless chic, as he did with a superb white charmeuse crepe floor-length shirtwaist, trellised with lace ruffles.</p></div>"
121,fall,2005,f2005,vera-wang,"Last September, Vera Wang showed a spring collection that was one of the highlights of the season, proving that she was capable of much more than just dressing a woman for her wedding day. Sadly, her fall show left you feeling like you'd been jilted at the altar, waiting for a vision of loveliness that never showed up.</p><p>Wang sent out a large number of chiffon evening dresses, but all the deliciously rich-yet-light colors she showed for spring were traded in for a palette that consisted mainly of dour blacks and browns, with some challenging shades of green and terra-cotta for contrast. And the accessory that took center stage—a fur bonnet tied under the neck—was an unusual choice, to say the least. There were arty, Empire-line tops, whisper-thin cardigans, and full tweed or brocade skirts, tricked up with dressmaker-like tucks and folds; but there wasn't enough here to get a woman through her working day. It's not that Wang needs to churn out corporate-friendly clothes—she's far too individual and spirited for that—but interpreting wardrobe-friendly basics in her own way could be intriguing. (There were some effective little fuller jackets, which have become one of this coming fall's key pieces, here done with a pleated, Empire back, and in soft velvet.)</p><p>The wonderful thing about Wang is that, through her bridal business, she has mastered the art of merging fairy-tale fantasy with hard reality, dressing women of every shape and size for that all-important day. Now the challenge is to make that marvelous empathy cross over.</p></div>"
122,fall,2005,f2005,veronique-branquinho,"It's official: Veronique Branquinho has gone over to the dark side, showing an entirely black collection for fall. Not that she had far to go; this is a designer who's always had a taste for the gothic.</p><p>Although the first outfit's brass-buttoned jacket suggested a military theme to follow, the collection ultimately focused on basics—blazers and sweaters, knee-length skirts, and beautifully cut pants, most in sturdy wools and leather. Branquinho's forays into menswear (she launched her first men's collection in January 2003) have clearly influenced her thinking; other clues to what this collection was about could be found in the music (Depeche Mode and Kate Bush) and several hip toppers with an eighties feel—like a windbreakery number on Caitriona Balfe and a leather jerkin-meets-motorcycle-jacket on Katia Kokoreva.</p></div>"
123,fall,2005,f2005,versace,"Donatella Versace's quest to reenergize her company began in a great place for fall; whatever spirit had gone missing over the past few years was symbolically retrieved by the fact that she made her models look like modern goddesses. The aura of glamour that sparked off the flying hair and luminous faces of Carmen Kass, Daria Werbowy, Eugenia Volodina, and Karen Elson was a strong reminder of what once made Versace electrifying. And that a show can be something more exciting than watching a few wan girls walk listlessly up and down a runway.</p><p>As the world knows, Donatella is back from rehab, and the effect on her work is visible. In a mood to clean up and face reality, she's pared down the clothes and focused 85 percent of her collection on daywear. That essentially means a streamlined version of Versace <em>classico</em>, with most of the clanking Medusa gilt stripped off. Not that the sex factor has been censored out altogether. Versace coats come with a nipped waist and a voluptuous shawl collar, and swingy skirts and boot-leg pants are seamed to present a rock chick's back view in the most provocative way on earth. Apart from a couple of tightly draped jersey print dresses, the plain colors (white, turquoise, lime, and fuchsia) let the quality of the cut and fabric do the talking.</p><p>The usual mind-numbing lineup of Versace gowns was confined to five stunning dresses from the Atelier collection, each outstanding—especially the one in fluid black and dark-green chain mail patterned in whorls, on Daria. It was a worthy reminder of the great old days that would have made her brother proud.</p></div>"
124,fall,2005,f2005,viktor-rolf,"Just as fashion fatigue threatened to set in at the collections, Viktor &amp; Rolf dreamed up a fantasy solution: Why not go to work in your bed? Lily Cole, for one, appeared on set with her red hair splayed out on a pristine, lace-edged cotton pillow and a neatly folded-over sheet inserted into the neck of her coat. She led a troupe of fellow sleep-deprived models, all in V &amp; R’s surprisingly chic renderings of bedclothes: shirts that were part sheets, with all the eyelet trims and frills intact; comforting duvet coats with huge wolf-trimmed collars; suits fashioned from quilts; and charmeuse boudoir sheets wrapped into evening dresses.</p><p>The somnambulist girls circled a stage where Tori Amos sat at a grand piano, premiering a specially commissioned 15-minute composition set to the biblical words of the Song of Solomon. “I sleep walked, my heart waketh,” she sang, dramatically tossing her mane of crimped red locks. Sound mad? It was, but in a gentle sort of way. Fashion needs an occasional nudge of performance lunacy, if only to keep itself awake. And in any case, these days, Viktor &amp; Rolf don’t allow surrealist antics to block the view of their increasingly accomplished way with smartly normal clothes.</p><p>These included some of the season’s best black tuxedo pants, dashing black raincoats with fan-pleated storm flaps, and a pea coat with frilled edges. In the sheet department, shirts with broderie anglaise edgings and folded fronts were a great contribution to the season’s growing white shirt trend. And a beautiful charmeuse and lace gown (embroidered with a red rose, like a love token left on a pillow) proved that Viktor &amp; Rolf are learning how to whip up dresses for a dreamy night.</p></div>"
125,fall,2005,f2005,wunderkind,"At Wolfgang Joop's sophomore New York show, each model was followed down the dark runway with a spotlight, creating an intimate focus on the clothes and showcasing, the designer said, ""the investment of workmanship in each piece."" And what workmanship it was. A majority of the looks, like a sand-colored suede dress worn with flats or a flouncy taffeta number paired with ballerina-style pumps, featured meticulous piecework in an abstract wave pattern that captured the designer's concept for the collection: movement. ""Fashion is not art,"" he said. ""It comes alive when someone is wearing it. And in New York —where the designer lives in Bill Blass's former apartment—there is no rest.""</p><p>A red taffeta coat popped; tweed toppers had oversize buttons and fur trim; and a coat of sheared fur, dyed navy, had all the subtleness of velvet. Joop's technical virtuosity was better spent on the dressy pieces than on some of the tweedy daywear which, when pieced and deconstructed, tended to get bulky. For the most part, though, this was a collection that reflected a designer in cool control of his talent.</p></div>"
126,fall,2005,f2005,yohji-yamamoto,"From the first outfit in this strong collection—a long, lean coat-dress in brilliant fuchsia, fastening to one side with giant chiffon bows in various shades of pink—it was clear that Yohji Yamamoto had a statement to make. Building femininity into his severely chic signature tailoring, he used chiffon and organza to romance the clothes: chiffon for the streamers that laced up the back of one jacket like the fastenings of a corset; organza for the ruffles that buoyed out the peplum of another. Some tailored pieces that seemed to be crafted from light woolens proved, on closer inspection, to have been constructed from <em>mille feuilles</em> layers of chiffon instead.</p><p>That shock of color in the beginning soon segued into the funereal black-on-black effects that showcase the operatic impact of Yohji's bold silhouettes, with their elaborate portrait necklines, spaniel's-ear collars, or overscale asymmetric button fastenings. But then the rockabilly soundtrack paused for dramatic effect, and he sent out asymmetric pieces in layered solid-color chiffons that sandwiched an unexpectedly psychedelic swirling Lava lamp print. Eugene Souleiman's elaborate hair constructions somehow melded Teddy boy quiffs with the messy cottage loaf of the put-upon Edwardian cook, as well as offering a clue to the designer's eclectic vision: a biker toughness out of <em>The Wild One</em> mixed with a belle époque softness that owed more to the heroines in <em>Death in Venice</em>.</p><p>Evening looks had all the drama of a midcentury René Gruau fashion sketch—and seemed drawn with the same bold sweep of that artist's Japanese ink brush. True to Yohji's theme, sweeping skirts or romantic coat-dresses with billowing 1830's sleeves were ignited with Elvis-in-Vegas embroidery of chandelier crystal drops—and the gleaming metal rivets from a biker's prized leather jacket.</p></div>"
127,fall,2005,f2005,zac-posen,"Those ice sculptures installed at the back of Zac Posen's runway? It's a wonder they didn't melt, what with the star wattage on hand—show regulars Claire Danes and Sean Combs, a co-owner of Posen's company, turned up, as did Ashley Olsen, Bette Midler, Russell Simmons, Jay-Z, and Foxy Brown.</p><p>They saw a fall show in which Posen zeroed in on Hollywood's glamour years, turning out bias-cut liquid silk columns in shimmering pastels, and (paging Joan Crawford) bubble-sleeve blouses with hip-loving skirts. He also showed a fair amount of drapey goddess gowns, some embellished with golden coils at the neck and waist. On the more constructed side, an emerald strapless moiré silk dress demonstrated his hourglass fit, while a pleated charmeuse number in slate gray showcased his talent for pattern making.</p><p>Posen's alpaca coats seemed oddly informal next to all that flash, and he didn't show much in the way of daywear compared with his efforts for spring. But that's not what his people come for: The leaner and loucher a gown was, the louder the claps from the Combs-helmed cheering section.</p></div>"
128,fall,2005,f2005,zero-maria-cornejo,"Maria Cornejo's compact fall collection, shown as an in-store installation, was organized into groups by color: ink blue, chocolate brown, black, eucalyptus, antique silver. Like the palette, the fabrics were soft: velvets, cashmeres, jersey, even faux fur, all worked into eminently wearable pieces meant to be mixed and matched to create interesting lines. Long sweaters were paired with leggings and balloon or handkerchief-hemmed skirts, and grounded with Frye boots, while coats were worn open and belted under the breast, creating an Empire silhouette that also showed up in velvet evening dresses.</p><p>Always thinking about volume and form, Cornejo is uniquely equipped to shine in a season centered on these concerns, and this collection was one of her strongest. It was largely inspired by the work of 72-year-old American sculptor Lee Bontecou, whose work was recently exhibited at MoMA. ""It gave me hope,"" Cornejo said of the sculptor's show. ""I hope I can still be making things when I'm that age."" As do we.</p></div>"
1,spring,2006,s2006,a-f-vandevorst,"Before Filip Arickx and An Vandevorst's show began, a young woman took to the stage of the Elysée Montmartre with an LED screen strapped around her neck that read: ""No flash photography, PLEASE."" The odd request likely had something to do with the elaborate stage setup—models stood behind a curtain facing a mirror angled toward the audience that displayed only their reflections before they descended a set of steps and made a winding path around the runway—but one can't be sure. What was vaguer still was the connection that arrangement had to their spring collection. This Belgian team might be better off skipping the complicated staging and focusing on their clothes, which were often good, especially a dress of frothy white and gold lace that peeked out from beneath an iridescent raincoat.</p><p>For the most part, the looks were monochrome: A slouchy, off-one-shoulder jersey tee topped a pair of eighties leggings and a leather cummerbund, all in black; a tiered lace, below-the-knee backless vest was attached by hook and eye to a canvas skirt, both in white; and a fitted khaki blazer was worn with chiffon pants just a shade lighter and gathered at the knee. Despite the distraction of faded text printed on everything from cuffed cotton shorts to a leather bomber, their tailoring looked as strong as ever. Coats, many fastened with oversize plastic buttons, were among the show's standouts.</p></div>"
2,spring,2006,s2006,akris,"The precision with which Albert Kriemler cuts his clothes—to say nothing of the efficiency of his presentation—came as a welcome tonic amid spring's endless frills (the ruffles! the bows! the lace!) and elaborate setups. Backstage, Kriemler described the starting point of his collection as a nude plissé blouse worn by Anjelica Huston in a 1973 Richard Avedon portrait. ""It was its simplicity and lightness,"" he said, ""that moved me.""</p><p>Kriemler did a deft job of charting the season's trends, too, starting with those pleats and continuing with subtle colors including aubergine, mushroom, and smoke. These came together beautifully in a nude (the noncolor of the season), accordion-folded frock with a deep V-back. Embellishments included tulle leaves hand-stitched onto organza; perforated-leather swing coats looked lighter than air; and crocheted cardigans had enough heft to stand in for a blazer.</p><p>But Akris is really all about those dependably chic pantsuits. To persuade customers who already have a closetful of his short jackets, and perhaps convince new (younger?) ones, Kriemler lengthened his spring styles to the hips, cinched them with a belt, and raised armholes for a look he described as ""rock star—but Akris rock star.""</p></div>"
3,spring,2006,s2006,alberta-ferretti,"These days, what's significant about Alberta Ferretti's collections comes at the end of her shows, when she sends out her victory parade of long dresses. Dramatically framed in a spotlight, they embody the drift toward a less eroticized, more fragile special-occasion prettiness that appeals to Young Hollywood. Sex-bomb bling is definitively over.</p><p>The fashion news from this collection was compressed into that last sequence: Empire line, traily grosgrain bows beneath the bust, pale chiffon draped over opaque linings, and a vague glance in the direction of an arty, early twentieth-century Poiret-influenced silhouette.</p><p>As for the buildup to this finale, it too was a light run-through of 1900's Arts and Crafts references—a train of thought instigated by last season's excursion into the Wiener Werkstätte at Louis Vuitton. There were loose, color-blocked dresses (Milan is rejecting the waist, by the way) made from panels of pleated chiffon and charmeuse, as well as painted ivy leaf and checkerboard motifs co-opted from Viennese café tile designs. Nothing scarily intellectual, of course—but Ferretti has found a clever way to seize the moment.</p></div>"
4,spring,2006,s2006,alessandro-dell-acqua,"Alessandro Dell'Acqua channeled Marilyn for spring—her curvaceous bustier dresses, her straining pencil skirts, her crystal-spangled ""Happy Birthday, Mr. President"" gown, the lips, the lot. As a designer cliché, that, of course, ranks as the all-time No. 1. Still, in a season when fifties influences are still playing, Dell'Acqua just about managed to get away with it, using the ubiquitous icon as a convenient device for showcasing his view of dressing up for evening.</p><p>On the runway, there was also a Helmut Newton-ish, seventies kind of slant, teetering on the brink between good taste and vulgarity. Marilyn lips—molded into Plexiglas belt clasps, scattered as prints, or turned out as pink plastic buttons on knits—came over as a bit of Pop Art fun. Shiny lacquered stretch-chiffon skirts were definitely a tad too brash, but some of the black-lace-over-nude dresses, handled with Dell'Acqua's customary sensitivity for lingerie, were delicate enough to satisfy the fashion police.</p></div>"
5,spring,2006,s2006,alexander-mcqueen,"Alexander McQueen has changed. The commanding impresario who once took delight in scaring and astonishing his audience with stadium-filling shows and designing at the brink of scandal has—if we're to judge by the past two seasons—joined the regular ranks of ready-to-wear designers who line up their models like soldiers and march 'em on out with the collection.</p><p>What that leaves us with is a clear view of clothes. Black suits, to start with—and though you couldn't exactly call them straight, something's changed in the cut of their jib, too. For spring, McQueen's signature tailoring has lost its exaggerated waist and jutting shoulders, and been replaced by more-wearable spencers with buttoned-back lapels. Beneath, he shows short flippy skirts, shorts, or pants with black opaque tights. There's a faint girl-rocker air about them—and a cape with a silver-beaded phoenix on the back somewhere in there—but nothing to scare the horses.</p><p>For night, the part of the show McQueen said was inspired by Greek goddesses, things took a turn for the disappointing—tiny pleated silver lamé dresses, white crystal-beaded gowns and pieces made in bandage wrappings of white or gold elastic. The slot formerly occupied by his showstopping extravaganzas is now serviced by metalwork body costumes with all the finesse of something left over from an eighties sci-fi TV series. Gone, even, are the staggeringly made, couture-grade fantasy gowns that have brought so many brides banging on his door. Though some of his moves are clearly being made in an effort to sell—no criticism in itself—this show, from a designer whose capabilities have won such respect, was a letdown.</p></div>"
6,spring,2006,s2006,alexandre-herchcovitch,"The Brazilian designer Alexandre Herchcovitch is big on theatrics. Two seasons ago, he introduced his line in New York by building a garden on the runway. His sophomore collection featured live musicians trailing every model. This spring, he combined his favorite flourishes by using flowers, in the form of botanical prints, and a live performance from the Brooklyn-based neo-tropicalia freak-funk band Animal Collective.</p><p>While the production and the clothes delivered the drama, the collection fell short in the wearability department. Puffy, tiered dresses layered over patterned tops and cinched with wide leather belts. Mad mixes of psychedelic florals with Mary Quant-style daisies (featured on a rubber skirt) clashed with an op print (whipped up into a wonderful belted trench) and a few plaids, thrown in for good measure. This collection was a trip, in every sense of the word. Even the band, surrounded by Plexiglas mushrooms, sang about hallucinogenic pills. Herchcovitch cited the ""freedom movement"" as his inspiration, and he succeeded in conveying a sartorial sort of sixties psychedelia, however out of step it may be with the prevailing minimal mood.</p><p>Let's hope Herchcovitch bought a round-trip ticket, and that when this journey ends, he'll return to pursue his exuberant visions with a bit more temperance.</p></div>"
7,spring,2006,s2006,andreas-kronthaler-for-vivienne-westwood,"No one ever accused Vivienne Westwood of being shy about expressing her opinions, and she stayed true to form with her occasionally heavy-handed new collection. She dubbed her show <em>AR</em> for ""active resistance to propaganda,"" and some of the least compelling looks were splashed graffiti-style with those initials. In a repeat of last season, several models wore chokers and belt buckles that spelled ""branded,"" while others sported tank tops with the slogan ""I am not a terrorist""—as did the designer herself when she came out for her own leisurely stroll down the runway. The subversive wit that 30 years ago led Westwood to print two naked cowboys across a T-shirt has given way to a blunter approach, but it remains to be seen how many of her customers want to look like a walking political statement.</p><p>Still, London's grande dame of punk has certainly earned the right to speak her mind, and she remains a muse for many of fashion's current up-and-comers—which may explain why her extreme, fitted jackets and tousled, asymmetric ball gowns looked familiar. (Her signature tartans, in fact, had made an appearance across the Seine earlier that very morning at Junya Watanabe.) She stayed one step ahead of the youth brigade, though, with her knits, which looked great in muted intarsias. And those taffeta dresses were pure Westwood, with their echoes of both high school proms and Rembrandt. They could have been designed with one of her more conspicuous celebrity guests, nouveau burlesque artist Dita Von Teese, in mind. Despite the 11:30 a.m. time slot, Von Teese's trademark décolletage was on full display—here clearly was one customer not inclined toward slogan tees.</p></div>"
8,spring,2006,s2006,andrew-gn,"Over the course of four years in business, Andrew Gn has built himself a coterie of Upper East Side fans who keep his rich-looking coats, with their demi-couture details, flying out of Bergdorf and Bendel. Given the new direction evident in his spring collection, though, it looks like Gn has the potential to make the leap downtown—embracing the girls who are bar-hopping at the Stanton Social, as well as those who are lunching at Le Bilboquet.</p><p>This season, the designer's signature coats came in black and white gabardine and crepe, sumptuously embellished with waistbands of glass beads or lace edging, while sportier versions were cut in silk toile and decorated with bohemian (by Gn's standards, at least) wooden beads. Since this is spring, he also showed off-the-shoulder smocked tops in cotton piqué or floral-print silk. For evening, patchworks of those floral prints fell in tiers to the floor, in keeping with one of the season's big trends—although the same silhouette looked more modern in a striking emerald-green chiffon.</p><p>Which brings us to the point. Gn's sexy new shoes, which made their runway debut, are proof that he has what it takes to connect with a younger generation. Now all he needs is to lose the prim styling—and lengthen his too-short skirts to the knee—and he'll be as popular below 14th Street as he is on Park Avenue.</p></div>"
9,spring,2006,s2006,ann-demeulemeester,"When editors and buyers walked into Ann Demeulemeester's Boulevard Berthier venue tonight, they were greeted by waiters balancing trayfuls of Champagne. A peace offering after the icy conditions at last season's show? Could be, but any buzz the bubbly stuff provided had dissipated by the time the first look hit the runway, an hour and ten minutes behind schedule.</p><p>As it turned out, the thirties-flavored gowns Demeulemeester showed in white or black did look as elegant and alluring as a brimming flute. That's not entirely an idle metaphor: Her evening silhouette was almost unfailingly long and narrow on the bottom and frothily layered on the top. Silk halters and tanks provided coverage under crinkly vests, billowy blouses (really just sleeves attached to each other across the shoulders and back), and blatant showpieces made from arrow-thin feathers.</p><p>The overall effect was frankly rather tricky, especially at a time when women are rediscovering the joy of a little black dress. Luckily, for day she kept things simpler. Bejeweled swags and bibs that hung from the hips or neck almost certainly won't make it into stores, but her full trousers and swaggering jackets will, and that should keep her ardent fans—the kind who wouldn't leave the house in a ruffle—coming back for more.</p></div>"
10,spring,2006,s2006,anna-molinari,"Rossella Tarabini has run away to become a showgirl in a nightclub—and she looks all the better for it. Her Anna Molinari clothes always appeared a bit fake-young on the sterile runway of the official Fiera venue. By taking her shredded dresses to a gritty dive and roughing up some of the styling touches, she added bit more believability to her profile. (Though, on a day of traffic gridlock, few thanked her for the endless schlep across town to witness it.)</p><p>The show's feathers, tattered tulle, scrappy lace, and occasional Folies Bergère ooh-la-la satin corset jibed with the general mood of a cool girl playing the off-duty soubrette for an evening out. And sneakers, gloves, and the odd baggy cardigan kept the saccharine mostly at bay. One white puff-sleeve, rickrack-trimmed baby-doll dress did slip past the bouncers, but for the first time, this show demonstrated the context in which Tarabini's clothes might really be worn.</p></div>"
11,spring,2006,s2006,anna-sui,"For spring, Anna Sui stole a page from the <em>Gazette du Bon Ton,</em> the collectible early twentieth-century French magazine that published illustrations of the Deco era's top fashions. Many designers have focused on the surface treatments of designer Paul Poiret and his contemporaries this season, but Sui opted to concentrate on his uncorseted, loosened-up silhouettes and lovely, painterly prints.</p><p>She sent out a stream of fluid dresses in butterfly stripes and leaf motifs, waffle plaids and every kind of floral. Silhouettes ranged from baby doll to granny, with waistlines below the bust or dropped down to the hips, and there were handkerchief hems aplenty. In case you didn't make the connection, she accessorized most looks with that flapper favorite, a long ropey necklace trimmed with a tassel. After dark, those twenties babies loved their sequins, and Sui had them in spades, studding mesh tunics, tap pants, and Naomi Campbell's tank dress finale in eye-catching geometric arrangements.</p></div>"
