,designer,collections,first_season,consistency,prevalence,class
415,araks,12,2006.1,0.34285714285714286,0.25952380952380955,4
416,kiton,12,2016.1,0.8,0.7166666666666667,7
417,tome,12,2013.1,0.5714285714285714,0.4880952380952381,6
418,vfiles,12,2014.0,0.6,0.5166666666666666,6
419,victoria-victoria-beckham,12,2012.1,0.5217391304347826,0.4384057971014493,5
420,isa-arfen,12,2013.1,0.5714285714285714,0.4880952380952381,6
421,nicolas-andreas-taralis,12,2006.0,0.3333333333333333,0.25,4
422,ji-oh,12,2015.0,0.6666666666666666,0.5833333333333333,6
423,comme-des-garcons-comme-des-garcons,12,2014.1,0.631578947368421,0.5482456140350876,6
424,telfar,12,2015.0,0.6666666666666666,0.5833333333333333,6
425,marine-serre,12,2018.0,1.0,0.9166666666666666,9
426,delpozo,12,2014.0,0.6,0.5166666666666666,6
427,moschino-cheap-chic,12,2008.1,0.3870967741935484,0.30376344086021506,5
428,leonard,12,2014.1,0.631578947368421,0.5482456140350876,6
429,phi,12,2004.1,0.3076923076923077,0.2243589743589744,4
430,m-missoni,12,2014.1,0.631578947368421,0.5482456140350876,6
431,iris-van-herpen,12,2008.1,0.3870967741935484,0.30376344086021506,5
432,no-6,12,2015.0,0.6666666666666666,0.5833333333333333,6
433,maison-kitsune,12,2014.1,0.631578947368421,0.5482456140350876,6
434,rejina-pyo,12,2018.0,1.0,0.9166666666666666,9
435,basso-brooke,12,2005.1,0.32432432432432434,0.24099099099099103,4
436,elizabeth-james,12,2012.1,0.5217391304347826,0.4384057971014493,5
437,sandy-liang,12,2018.0,1.0,0.9166666666666666,9
438,calvin-luo,12,2018.0,1.0,0.9166666666666666,9
439,ys-yohji-yamamoto,11,2004.0,0.275,0.1840909090909091,4
440,alejandra-alonso-rojas,11,2017.1,0.8461538461538461,0.7552447552447552,8
441,la-doublej,11,2018.1,1.0,0.9090909090909091,8
442,sid-neigum,11,2016.1,0.7333333333333333,0.6424242424242423,7
443,saloni,11,2013.1,0.5238095238095238,0.4329004329004329,5
444,dundas,11,2018.1,1.0,0.9090909090909091,8
445,novis,11,2014.1,0.5789473684210527,0.4880382775119617,6
446,kim-shui,11,2018.1,1.0,0.9090909090909091,8
447,nanushka,11,2018.1,1.0,0.9090909090909091,8
448,audra,11,2015.1,0.6470588235294118,0.5561497326203209,6
449,matty-bovan,11,2018.1,1.0,0.9090909090909091,8
450,gypsy-sport,11,2016.1,0.7333333333333333,0.6424242424242423,7
451,juicy-couture,11,2012.0,0.4583333333333333,0.36742424242424243,5
452,jonathan-cohen,11,2018.0,0.9166666666666666,0.8257575757575757,8
453,beaufille,11,2015.1,0.6470588235294118,0.5561497326203209,6
454,osklen,11,2013.0,0.5,0.40909090909090906,5
455,faith-connexion,11,2015.1,0.6470588235294118,0.5561497326203209,6
456,frame-denim,11,2015.1,0.6470588235294118,0.5561497326203209,6
457,longchamp,11,2015.1,0.6470588235294118,0.5561497326203209,6
458,martine-sitbon,11,1997.1,0.20754716981132076,0.11663807890222985,3
459,thomas-tait,11,2011.1,0.44,0.3490909090909091,5
460,halpern,11,2018.0,0.9166666666666666,0.8257575757575757,8
461,limi-feu,11,2008.0,0.34375,0.25284090909090906,4
462,marchesa-notte,11,2015.1,0.6470588235294118,0.5561497326203209,6
463,tao,11,2006.0,0.3055555555555556,0.21464646464646467,4
464,jil-sander-navy,11,2012.0,0.4583333333333333,0.36742424242424243,5
465,batsheva,11,2018.1,1.0,0.9090909090909091,8
466,maiyet,11,2012.0,0.4583333333333333,0.36742424242424243,5
467,anthony-vaccarello,11,2011.1,0.44,0.3490909090909091,5
468,collina-strada,11,2018.1,1.0,0.9090909090909091,8
469,wayne,11,2010.0,0.39285714285714285,0.30194805194805197,5
470,christian-cowan,11,2018.1,1.0,0.9090909090909091,8
471,felder-felder,11,2011.1,0.44,0.3490909090909091,5
472,coperni,11,2015.0,0.6111111111111112,0.5202020202020202,6
473,christopher-esber,11,2013.1,0.5238095238095238,0.4329004329004329,5
474,bevza,11,2018.1,1.0,0.9090909090909091,8
475,barbara-casasola,10,2012.1,0.43478260869565216,0.33478260869565213,5
476,rhie,10,2014.0,0.5,0.4,5
477,adam-selman,10,2014.0,0.5,0.4,5
478,giulietta,10,2012.0,0.4166666666666667,0.31666666666666665,5
479,visvim,10,2014.0,0.5,0.4,5
480,richard-malone,10,2018.0,0.8333333333333334,0.7333333333333334,7
481,jean-pierre-braganza,10,2011.1,0.4,0.30000000000000004,5
482,reed-krakoff,10,2010.1,0.37037037037037035,0.27037037037037037,4
483,kwaidan-editions,10,2018.0,0.8333333333333334,0.7333333333333334,7
484,peter-do,10,2019.0,1.0,0.9,8
485,mame-kurogouchi,10,2019.0,1.0,0.9,8
486,nells-nelson,10,2019.0,1.0,0.9,8
487,ottolinger,10,2019.0,1.0,0.9,8
488,natasha-zinko,10,2017.0,0.7142857142857143,0.6142857142857143,6
489,max-azria,10,2007.0,0.29411764705882354,0.19411764705882353,4
490,each-other,10,2015.1,0.5882352941176471,0.4882352941176471,6
491,esteban-cortazar,10,2015.0,0.5555555555555556,0.4555555555555556,5
492,plan-c,10,2019.0,1.0,0.9,8
493,karl-lagerfeld,10,2006.1,0.2857142857142857,0.1857142857142857,4
494,giamba,10,2015.0,0.5555555555555556,0.4555555555555556,5
495,rta,10,2019.0,1.0,0.9,8
496,snow-xue-gao,10,2019.0,1.0,0.9,8
497,rodebjer,10,2013.0,0.45454545454545453,0.3545454545454545,5
498,mcq-alexander-mcqueen,10,2008.0,0.3125,0.2125,4
499,suzanne-rae,10,2015.1,0.5882352941176471,0.4882352941176471,6
500,anna-molinari,10,2000.0,0.20833333333333334,0.10833333333333334,3
501,albino,10,2009.1,0.3448275862068966,0.24482758620689657,4
502,laquan-smith,10,2019.0,1.0,0.9,8
503,kiko-kostadinov,10,2019.0,1.0,0.9,8
504,max-mara-atelier,10,2012.1,0.43478260869565216,0.33478260869565213,5
505,michael-van-der-ham,10,2011.0,0.38461538461538464,0.2846153846153846,4
506,fay,10,2014.1,0.5263157894736842,0.4263157894736842,5
507,les-copains,10,2014.1,0.5263157894736842,0.4263157894736842,5
508,priscavera,10,2018.1,0.9090909090909091,0.8090909090909091,8
509,richard-quinn,10,2018.1,0.9090909090909091,0.8090909090909091,8
510,victor-alfaro,10,2000.0,0.20833333333333334,0.10833333333333334,3
511,halston,10,2000.1,0.2127659574468085,0.1127659574468085,3
512,olympia-le-tan,10,2013.0,0.45454545454545453,0.3545454545454545,5
513,samuji,10,2014.1,0.5263157894736842,0.4263157894736842,5
514,pedro-lourenco,10,2010.1,0.37037037037037035,0.27037037037037037,4
515,nonoo,10,2012.1,0.43478260869565216,0.33478260869565213,5
516,schiaparelli,10,2016.1,0.6666666666666666,0.5666666666666667,6
517,cinq-a-sept,10,2016.1,0.6666666666666666,0.5666666666666667,6
518,chromat,10,2016.1,0.6666666666666666,0.5666666666666667,6
519,azzaro,10,2009.1,0.3448275862068966,0.24482758620689657,4
520,cerruti,9,1997.0,0.16666666666666666,0.05555555555555555,3
521,xulybet,9,1995.0,0.15517241379310345,0.04406130268199235,3
522,as-four,9,1999.0,0.18,0.06888888888888889,3
523,maticevski,9,2013.1,0.42857142857142855,0.31746031746031744,5
524,electric-feathers,9,2013.0,0.4090909090909091,0.297979797979798,4
525,rokh,9,2019.1,1.0,0.8888888888888888,8
526,rentrayage,9,2019.1,1.0,0.8888888888888888,8
527,lauren-manoogian,9,2019.1,1.0,0.8888888888888888,8
528,petar-petrov,9,2019.0,0.9,0.788888888888889,8
529,marina-moscone,9,2018.0,0.75,0.6388888888888888,7
530,palm-angels,9,2018.1,0.8181818181818182,0.7070707070707072,7
531,our-legacy,9,2019.0,0.9,0.788888888888889,8
532,nicole-farhi,9,2003.1,0.21951219512195122,0.10840108401084012,3
533,kinder-aggugini,9,2009.1,0.3103448275862069,0.1992337164750958,4
534,iro,9,2015.0,0.5,0.3888888888888889,5
535,sinha-stanic,9,2005.1,0.24324324324324326,0.13213213213213215,4
536,au-jour-le-jour,9,2015.0,0.5,0.3888888888888889,5
537,sies-marjan,9,2016.1,0.6,0.4888888888888889,6
538,warm,9,2016.1,0.6,0.4888888888888889,6
539,nathan-jenden,9,2006.1,0.2571428571428571,0.146031746031746,4
540,wolk-morais,9,2016.0,0.5625,0.4513888888888889,5
541,ryan-lo,9,2016.0,0.5625,0.4513888888888889,5
542,sari-gueron,9,2005.0,0.23684210526315788,0.12573099415204678,3
543,jen-kao,9,2010.0,0.32142857142857145,0.21031746031746035,4
544,dice-kayek,9,2017.0,0.6428571428571429,0.5317460317460319,6
545,twenty8twelve,9,2009.1,0.3103448275862069,0.1992337164750958,4
546,isaac-mizrahi,9,2007.1,0.2727272727272727,0.1616161616161616,4
547,haney,9,2016.1,0.6,0.4888888888888889,6
548,brian-reyes,9,2006.0,0.25,0.1388888888888889,4
549,orla-kiely,9,2014.0,0.45,0.3388888888888889,5
550,zoe-jordan,9,2015.0,0.5,0.3888888888888889,5
551,emma-cook,9,2002.1,0.20930232558139536,0.09819121447028425,3
552,ryan-roche,9,2015.1,0.5294117647058824,0.41830065359477125,5
553,louise-goldin,9,2008.0,0.28125,0.1701388888888889,4
554,kenneth-cole-new-york,9,2002.1,0.20930232558139536,0.09819121447028425,3
555,county-of-milan,9,2015.1,0.5294117647058824,0.41830065359477125,5
556,madewell,9,2015.1,0.5294117647058824,0.41830065359477125,5
557,la-perla,8,2007.0,0.23529411764705882,0.11029411764705882,3
558,staud,8,2020.0,1.0,0.875,8
559,dondup,8,2015.1,0.47058823529411764,0.34558823529411764,5
560,brooks-brothers,8,2016.1,0.5333333333333333,0.4083333333333333,5
561,jaeger-london,8,2008.1,0.25806451612903225,0.13306451612903225,4
562,aalto,8,2016.1,0.5333333333333333,0.4083333333333333,5
563,patou,8,2020.0,1.0,0.875,8
564,eytys,8,2020.0,1.0,0.875,8
565,louise-gray,8,2010.0,0.2857142857142857,0.1607142857142857,4
566,markarian,8,2020.0,1.0,0.875,8
567,we11done,8,2019.1,0.8888888888888888,0.7638888888888888,8
568,strk,8,2007.0,0.23529411764705882,0.11029411764705882,3
569,kls-kimora-lee-simmons,8,2016.0,0.5,0.375,5
570,victor-glemaud,8,2019.0,0.8,0.675,7
571,colville,8,2019.1,0.8888888888888888,0.7638888888888888,8
572,beautiful-people,8,2013.0,0.36363636363636365,0.23863636363636365,4
573,halston-heritage,8,2015.0,0.4444444444444444,0.3194444444444444,5
574,bruce,8,2000.0,0.16666666666666666,0.04166666666666666,3
575,billy-reid,8,2012.0,0.3333333333333333,0.20833333333333331,4
576,greta-constantine,8,2019.0,0.8,0.675,7
577,tomas-maier,8,2002.0,0.18181818181818182,0.05681818181818182,3
578,cg,8,2014.1,0.42105263157894735,0.29605263157894735,4
579,grey-jason-wu,8,2018.0,0.6666666666666666,0.5416666666666666,6
580,chufy,8,2018.0,0.6666666666666666,0.5416666666666666,6
581,lagerfeld-gallery,8,2002.1,0.18604651162790697,0.061046511627906974,3
582,hamish-morrow,8,2001.1,0.17777777777777778,0.052777777777777785,3
583,mother,8,2017.1,0.6153846153846154,0.4903846153846154,6
584,jc-de-castelbajac,8,2011.1,0.32,0.195,4
585,chadwick-bell,8,2011.1,0.32,0.195,4
586,thakoon-addition,8,2012.0,0.3333333333333333,0.20833333333333331,4
587,deveaux,8,2019.0,0.8,0.675,7
588,the-great,8,2017.0,0.5714285714285714,0.4464285714285714,5
589,shaina-mote,8,2017.0,0.5714285714285714,0.4464285714285714,5
590,alice-roi,8,2001.0,0.17391304347826086,0.048913043478260865,3
591,danielle-scutt,8,2007.0,0.23529411764705882,0.11029411764705882,3
592,redemption,8,2017.0,0.5714285714285714,0.4464285714285714,5
593,polo-ralph-lauren,8,2014.1,0.42105263157894735,0.29605263157894735,4
594,bouchra-jarrar,8,2012.1,0.34782608695652173,0.22282608695652173,4
595,carmen-march,8,2017.0,0.5714285714285714,0.4464285714285714,5
596,miguel-adrover,8,2000.1,0.1702127659574468,0.045212765957446804,3
597,public-school,8,2014.1,0.42105263157894735,0.29605263157894735,4
598,ag,8,2017.0,0.5714285714285714,0.4464285714285714,5
599,jourden,8,2017.0,0.5714285714285714,0.4464285714285714,5
600,kaelen,8,2013.1,0.38095238095238093,0.25595238095238093,4
601,moncler-2-1952,7,2018.1,0.6363636363636364,0.4935064935064935,6
602,katie-ermilio,7,2014.0,0.35,0.20714285714285713,4
603,parsons-mfa,7,2015.0,0.3888888888888889,0.24603174603174605,4
604,puppets-and-puppets,7,2020.0,0.875,0.7321428571428572,7
605,awaveawake,7,2015.1,0.4117647058823529,0.2689075630252101,4
606,lrs,7,2019.0,0.7,0.5571428571428572,6
607,chopova-lowena,7,2020.1,1.0,0.8571428571428572,8
608,ambush,7,2018.1,0.6363636363636364,0.4935064935064935,6
609,charlotte-knowles,7,2020.0,0.875,0.7321428571428572,7
610,simonetta-ravizza,7,2017.1,0.5384615384615384,0.3956043956043956,5
611,bassike,7,2019.0,0.7,0.5571428571428572,6
612,vanessa-seward,7,2015.1,0.4117647058823529,0.2689075630252101,4
613,oak,7,2015.1,0.4117647058823529,0.2689075630252101,4
614,maje,7,2017.1,0.5384615384615384,0.3956043956043956,5
615,linder,7,2017.1,0.5384615384615384,0.3956043956043956,5
616,clover-canyon,7,2013.1,0.3333333333333333,0.19047619047619047,4
617,rahul-mishra,7,2017.0,0.5,0.35714285714285715,5
618,aganovich,7,2014.1,0.3684210526315789,0.22556390977443608,4
619,robert-rodriguez,7,2013.0,0.3181818181818182,0.17532467532467533,4
620,ppq,7,2010.0,0.25,0.10714285714285715,3
621,felipe-oliveira-baptista,7,2011.0,0.2692307692307692,0.12637362637362637,4
622,gregory-parkinson,7,2011.0,0.2692307692307692,0.12637362637362637,4
623,jasmine-di-milo,7,2007.0,0.20588235294117646,0.06302521008403361,3
624,tucker,7,2012.1,0.30434782608695654,0.1614906832298137,4
625,fashion-fringe,7,2005.0,0.18421052631578946,0.041353383458646614,3
626,kimberly-ovitz,7,2010.1,0.25925925925925924,0.1164021164021164,3
627,cynthia-steffe,7,2009.0,0.23333333333333334,0.09047619047619049,3
628,lawrence-steele,7,2000.0,0.14583333333333334,0.0029761904761904934,3
629,bruno-pieters,7,2005.1,0.1891891891891892,0.04633204633204635,3
630,theyskens-theory,7,2011.0,0.2692307692307692,0.12637362637362637,4
631,willow,7,2011.0,0.2692307692307692,0.12637362637362637,4
632,ruffo-research,7,2000.0,0.14583333333333334,0.0029761904761904934,3
633,kai-kuhne,7,2006.0,0.19444444444444445,0.0515873015873016,3
634,charles-anastase,7,2005.0,0.18421052631578946,0.041353383458646614,3
635,moncler-grenoble,7,2011.1,0.28,0.13714285714285718,4
636,christian-cota,7,2009.1,0.2413793103448276,0.09852216748768475,3
637,chaiken,6,2005.1,0.16216216216216217,-0.004504504504504486,3
638,a-l-c,6,2021.0,1.0,0.8333333333333334,8
639,pierrot,6,2001.1,0.13333333333333333,-0.033333333333333326,3
640,yuhan-wang,6,2020.1,0.8571428571428571,0.6904761904761905,7
641,jasmin-shokrian,6,2005.1,0.16216216216216217,-0.004504504504504486,3
642,kenneth-ize,6,2020.1,0.8571428571428571,0.6904761904761905,7
643,thebe-magugu,6,2020.1,0.8571428571428571,0.6904761904761905,7
644,bora-aksu,6,2021.0,1.0,0.8333333333333334,8
645,tiger-of-sweden,6,2013.1,0.2857142857142857,0.11904761904761904,3
646,tia-cibani,6,2013.1,0.2857142857142857,0.11904761904761904,3
647,ter-et-bantine,6,2012.0,0.25,0.08333333333333334,3
648,calla,6,2012.0,0.25,0.08333333333333334,3
649,cecilie-bahnsen,6,2021.0,1.0,0.8333333333333334,8
650,commission,6,2021.0,1.0,0.8333333333333334,8
651,romance-was-born,6,2013.1,0.2857142857142857,0.11904761904761904,3
652,preen-line,6,2013.1,0.2857142857142857,0.11904761904761904,3
653,eric-schlosberg,6,2017.0,0.42857142857142855,0.26190476190476186,4
654,maisie-wilen,6,2021.0,1.0,0.8333333333333334,8
655,sukeina,6,2021.0,1.0,0.8333333333333334,8
656,sunnei,6,2021.0,1.0,0.8333333333333334,8
657,blk-dnm,6,2012.1,0.2608695652173913,0.09420289855072464,3
658,ktz,6,2013.1,0.2857142857142857,0.11904761904761904,3
659,supriya-lele,6,2020.0,0.75,0.5833333333333334,6
660,and-re-walker,6,2014.1,0.3157894736842105,0.14912280701754385,4
661,adam-selman-sport,6,2019.0,0.6,0.43333333333333335,5
662,trovata,6,2006.1,0.17142857142857143,0.004761904761904773,3
663,kanye-west-adidas-originals,6,2015.1,0.35294117647058826,0.1862745098039216,4
664,faustine-steinmetz,6,2016.0,0.375,0.20833333333333334,4
665,strenesse,6,2000.0,0.125,-0.04166666666666666,3
666,isola-marras,6,2015.1,0.35294117647058826,0.1862745098039216,4
667,hm,6,2015.1,0.35294117647058826,0.1862745098039216,4
668,shipley-halmos,6,2008.1,0.1935483870967742,0.02688172043010753,3
669,josh-goot,6,2007.0,0.17647058823529413,0.009803921568627472,3
670,elise-verland,6,2009.0,0.2,0.033333333333333354,3
671,g-star,6,2009.0,0.2,0.033333333333333354,3
672,gap,6,2009.0,0.2,0.033333333333333354,3
673,tre-by-natalie-ratabesi,6,2019.0,0.6,0.43333333333333335,5
674,lisa-marie-fernandez,6,2015.0,0.3333333333333333,0.16666666666666666,4
675,krizia,6,2000.1,0.1276595744680851,-0.03900709219858156,3
676,malo,6,2006.1,0.17142857142857143,0.004761904761904773,3
677,julian-louie,6,2009.1,0.20689655172413793,0.04022988505747127,3
678,y-kei,6,2006.0,0.16666666666666666,0.0,3
679,colovos,6,2016.1,0.4,0.23333333333333336,4
680,sonia-by-sonia-rykiel,6,2014.1,0.3157894736842105,0.14912280701754385,4
681,the-academy-new-york,6,2019.1,0.6666666666666666,0.5,6
682,hillier-bartley,6,2016.1,0.4,0.23333333333333336,4
683,hood-by-air,6,2014.1,0.3157894736842105,0.14912280701754385,4
684,heohwan-simulation,6,2014.1,0.3157894736842105,0.14912280701754385,4
685,raf-simons,6,1998.0,0.11538461538461539,-0.051282051282051266,2
686,russell-sage,6,2000.1,0.1276595744680851,-0.03900709219858156,3
687,maggie-marilyn,6,2017.0,0.42857142857142855,0.26190476190476186,4
688,atm-anthony-thomas-melillo,6,2016.0,0.375,0.20833333333333334,4
689,anne-klein,6,2002.1,0.13953488372093023,-0.027131782945736427,3
690,honor,6,2013.0,0.2727272727272727,0.10606060606060605,3
691,officine-generale,6,2017.1,0.46153846153846156,0.29487179487179493,4
692,sandro,6,2017.1,0.46153846153846156,0.29487179487179493,4
693,blaak,6,2001.1,0.13333333333333333,-0.033333333333333326,3
694,lou-dallas,6,2018.0,0.5,0.33333333333333337,5
695,luar,6,2018.0,0.5,0.33333333333333337,5
696,redone,6,2018.0,0.5,0.33333333333333337,5
697,brandon-sun,6,2013.0,0.2727272727272727,0.10606060606060605,3
698,lindsey-thornburg,6,2013.0,0.2727272727272727,0.10606060606060605,3
699,marta-jakubowski,6,2017.1,0.46153846153846156,0.29487179487179493,4
700,unravel,6,2017.1,0.46153846153846156,0.29487179487179493,4
701,claudia-li,6,2018.1,0.5454545454545454,0.3787878787878788,5
702,jeffrey-dodd,6,2017.1,0.46153846153846156,0.29487179487179493,4
703,diesel,5,2014.1,0.2631578947368421,0.06315789473684208,3
704,aliette,5,2020.0,0.625,0.425,5
705,trias,5,2010.1,0.18518518518518517,-0.014814814814814836,3
706,tocca,5,2013.0,0.22727272727272727,0.027272727272727254,3
707,ami,5,2020.0,0.625,0.425,5
708,hakaan,5,2011.0,0.19230769230769232,-0.007692307692307693,3
709,barragan,5,2020.0,0.625,0.425,5
710,marco-zanini,5,2019.1,0.5555555555555556,0.35555555555555557,5
711,fear-of-god,5,2019.0,0.5,0.3,4
712,mandy-coon,5,2011.0,0.19230769230769232,-0.007692307692307693,3
713,wink,5,2000.1,0.10638297872340426,-0.09361702127659575,2
714,michael-angel,5,2010.1,0.18518518518518517,-0.014814814814814836,3
715,ann-sofie-back-atelje,5,2011.1,0.2,0.0,3
716,matthew-adams-dolan,5,2017.1,0.38461538461538464,0.18461538461538463,4
717,nicopanda,5,2016.1,0.3333333333333333,0.1333333333333333,4
718,kelly-wearstler,5,2011.1,0.2,0.0,3
719,cdlm,5,2019.0,0.5,0.3,4
720,mansur-gavriel,5,2017.1,0.38461538461538464,0.18461538461538463,4
721,urban-zen,5,2016.1,0.3333333333333333,0.1333333333333333,4
722,jens-laugesen,5,2004.0,0.125,-0.07500000000000001,2
723,eftychia,5,2020.1,0.7142857142857143,0.5142857142857142,6
724,galvan,5,2019.0,0.5,0.3,4
725,gmbh,5,2019.0,0.5,0.3,4
726,trademark,5,2014.1,0.2631578947368421,0.06315789473684208,3
727,sibling,5,2015.0,0.2777777777777778,0.07777777777777778,3
728,thimister,5,2000.0,0.10416666666666667,-0.09583333333333334,2
729,anya-hindmarch,5,2016.0,0.3125,0.11249999999999999,3
730,protagonist,5,2015.1,0.29411764705882354,0.09411764705882353,3
731,abaete,5,2007.1,0.15151515151515152,-0.04848484848484849,3
732,kris-van-assche,5,2008.0,0.15625,-0.04375000000000001,3
733,rebecca-de-ravenel,5,2018.0,0.4166666666666667,0.21666666666666667,4
734,koi-suwannagate,5,2008.1,0.16129032258064516,-0.038709677419354854,3
735,requiem,5,2008.1,0.16129032258064516,-0.038709677419354854,3
736,la-vie-rebecca-taylor,5,2018.0,0.4166666666666667,0.21666666666666667,4
737,kith,5,2018.0,0.4166666666666667,0.21666666666666667,4
738,katayone-adeli,5,2001.1,0.1111111111111111,-0.0888888888888889,2
739,victoriatomas,5,2019.0,0.5,0.3,4
740,club-monaco,5,2016.1,0.3333333333333333,0.1333333333333333,4
741,vince,5,2019.0,0.5,0.3,4
742,6267,5,2006.1,0.14285714285714285,-0.05714285714285716,2
743,eley-kishimoto,5,2002.1,0.11627906976744186,-0.08372093023255815,2
744,ostwald-helgason,5,2013.0,0.22727272727272727,0.027272727272727254,3
745,filles-a-papa,5,2018.0,0.4166666666666667,0.21666666666666667,4
746,etoile-isabel-marant,5,2018.0,0.4166666666666667,0.21666666666666667,4
747,genny,5,2000.0,0.10416666666666667,-0.09583333333333334,2
748,david-michael,5,2015.0,0.2777777777777778,0.07777777777777778,3
749,benjamin-cho,5,2001.1,0.1111111111111111,-0.0888888888888889,2
750,albino-teodoro,5,2018.0,0.4166666666666667,0.21666666666666667,4
751,kes,5,2017.1,0.38461538461538464,0.18461538461538463,4
752,wren,5,2013.1,0.23809523809523808,0.03809523809523807,3
753,a-p-c,5,2021.0,0.8333333333333334,0.6333333333333333,7
754,tribune-standard,5,2012.0,0.20833333333333334,0.008333333333333331,3
755,by-bonnie-young,5,2017.0,0.35714285714285715,0.15714285714285714,4
756,hope-for-flowers,5,2021.1,1.0,0.8,8
757,kenneth-cole-collection,5,2012.1,0.21739130434782608,0.01739130434782607,3
758,maria-mcmanus,5,2021.1,1.0,0.8,8
759,meryll-rogge,5,2021.1,1.0,0.8,8
760,charles-jeffrey-loverboy,5,2021.0,0.8333333333333334,0.6333333333333333,7
761,shrimps,5,2018.1,0.45454545454545453,0.2545454545454545,4
762,cult-gaia,5,2021.1,1.0,0.8,8
763,az-factory,5,2021.0,0.8333333333333334,0.6333333333333333,7
764,private-policy,5,2021.1,1.0,0.8,8
765,renaissance-renaissance,5,2021.1,1.0,0.8,8
766,sc103,5,2021.1,1.0,0.8,8
767,menichetti,5,2004.1,0.1282051282051282,-0.07179487179487182,2
768,sergio-hudson,5,2021.1,1.0,0.8,8
769,surface-to-air,5,2012.0,0.20833333333333334,0.008333333333333331,3
770,vejas,5,2017.0,0.35714285714285715,0.15714285714285714,4
771,gauchere,5,2021.1,1.0,0.8,8
772,callas-milano,5,2021.1,1.0,0.8,8
773,moon-choi,5,2018.1,0.45454545454545453,0.2545454545454545,4
774,haus-alkire,5,2017.0,0.35714285714285715,0.15714285714285714,4
775,autumn-adeigbo,5,2021.1,1.0,0.8,8
776,pyer-moss,5,2017.0,0.35714285714285715,0.15714285714285714,4
777,alena-akhmadullina,5,2017.1,0.38461538461538464,0.18461538461538463,4
778,john-rocha,5,2012.1,0.21739130434782608,0.01739130434782607,3
779,christopher-john-rogers,4,2019.1,0.4444444444444444,0.19444444444444442,4
780,erl,4,2022.0,1.0,0.75,7
781,jean-colonna,4,2000.0,0.08333333333333333,-0.16666666666666669,2
782,davidelfin,4,2009.1,0.13793103448275862,-0.11206896551724138,2
783,et-ochs,4,2022.0,1.0,0.75,7
784,francoise,4,2019.1,0.4444444444444444,0.19444444444444442,4
785,daniel-w-fletcher,4,2021.1,0.8,0.55,6
786,matthew-ames,4,2009.1,0.13793103448275862,-0.11206896551724138,2
787,alabama-chanin,4,2010.0,0.14285714285714285,-0.10714285714285715,2
788,laura-siegel,4,2017.0,0.2857142857142857,0.0357142857142857,3
789,arkadius,4,2000.1,0.0851063829787234,-0.16489361702127658,2
790,tim-hamilton,4,2010.0,0.14285714285714285,-0.10714285714285715,2
791,ferrari,4,2022.0,1.0,0.75,7
792,rogan,4,2012.0,0.16666666666666666,-0.08333333333333334,2
793,noir,4,2006.1,0.11428571428571428,-0.13571428571428573,2
794,graeme-armour,4,2010.1,0.14814814814814814,-0.10185185185185186,2
795,saks-potts,4,2018.1,0.36363636363636365,0.11363636363636365,3
796,william-rast,4,2009.0,0.13333333333333333,-0.11666666666666667,2
797,del-core,4,2022.0,1.0,0.75,7
798,katie-eary,4,2013.0,0.18181818181818182,-0.06818181818181818,2
799,reyes,4,2007.1,0.12121212121212122,-0.12878787878787878,2
800,armand-basi-one,4,2008.0,0.125,-0.125,2
801,lagence,4,2019.0,0.4,0.15000000000000002,4
802,ashlyn,4,2022.0,1.0,0.75,7
803,tia-adeola,4,2021.1,0.8,0.55,6
804,ungaro-couture,4,2000.0,0.08333333333333333,-0.16666666666666669,2
805,jovovich-hawk,4,2007.0,0.11764705882352941,-0.1323529411764706,2
806,paria-farzaneh,4,2021.1,0.8,0.55,6
807,pierre-balmain,4,2012.1,0.17391304347826086,-0.07608695652173914,2
808,devi-kroell,4,2009.0,0.13333333333333333,-0.11666666666666667,2
809,tommynow,4,2019.0,0.4,0.15000000000000002,4
810,tim-coppens,4,2015.0,0.2222222222222222,-0.02777777777777779,3
811,lutz-patmos,4,2009.0,0.13333333333333333,-0.11666666666666667,2
812,alexander-lewis,4,2015.0,0.2222222222222222,-0.02777777777777779,3
813,amiri,4,2018.1,0.36363636363636365,0.11363636363636365,3
814,herve-leger,4,2019.0,0.4,0.15000000000000002,4
815,phelan,4,2016.0,0.25,0.0,3
816,frederick-anderson,4,2022.0,1.0,0.75,7
817,edward-crutchley,4,2022.0,1.0,0.75,7
818,fenty-puma,4,2016.1,0.26666666666666666,0.016666666666666663,3
819,rave-review,4,2022.0,1.0,0.75,7
820,mossi,4,2022.0,1.0,0.75,7
821,rad-by-rad-hourani,4,2011.0,0.15384615384615385,-0.09615384615384615,2
822,di-petsa,4,2022.0,1.0,0.75,7
823,no-sesso,4,2020.0,0.5,0.25,4
824,nensi-dojaka,4,2022.0,1.0,0.75,7
825,maxime-simoens,4,2013.1,0.19047619047619047,-0.059523809523809534,2
826,cushnie,4,2019.0,0.4,0.15000000000000002,4
827,tamara-mellon,4,2014.0,0.2,-0.04999999999999999,3
828,caroline-hu,4,2021.0,0.6666666666666666,0.41666666666666663,5
829,farah-angsana,4,2011.1,0.16,-0.09,2
830,tory-sport,4,2018.1,0.36363636363636365,0.11363636363636365,3
831,lee-mathews,4,2020.0,0.5,0.25,4
832,rossella-jardini,4,2016.1,0.26666666666666666,0.016666666666666663,3
833,studio-189,4,2020.0,0.5,0.25,4
834,shang-xia,4,2022.0,1.0,0.75,7
835,talia-byre,4,2022.0,1.0,0.75,7
