,season,year,seasonyear,designer,text
32,fall,2002,f2002,chloe,"In her second season as Chloé design head, Phoebe Philo hit a lanky, confident stride. For Fall 2002, she gave sexy vitality to leg-lengthening pants, curvy jackets, chiffon tops and refined Sergeant Pepper style military coats, while never laying the retro/vintage theme on too thick.</p><p>Philo did velvet flares, gray-washed jeans with military buttonhole details, and an easy, slouchy man’s pant. She even cut schoolboy shorts in a low-slung way that avoided any association with cutesy hot pants. And, in the teeth of competition from pretty much every designer around, she turned out the best biker pants in town. Done in worn-looking gray-brown leather and cropped just below the knee, they were shown with the spindliest stiletto-heeled pumps—the killer kicker. For the top half, Philo turned her attention to jackets and coats with something special about them, and brought new energy to Chloé’s long-held reputation for chiffon pieces. Her black military tailcoats and jackets with flowered appliqués and Indian embroideries channeled a boho-60's eclecticism without looking like dusty fleamarket finds. For evening, she added sparkle by running silver bugle beads in strips or streamers from the shoulders of layered chiffon tops and tunics in patterns inspired by Leon Bakst.</p><p>In short: top marks to Philo for staying true to her young Brit-girl instincts, while respecting—and living up to—Parisian standards of design.</p></div>"
33,fall,2002,f2002,christian-dior,"Given John Galliano's track record of whizzing an overload of a trillion colors and cultural references past his bedazzled Dior audience, it hardly seems possible to say he's settling down. But this fall collection is almost classic in its Dior-isms containing all the patterns, symbols and accessories on which Galliano has re-built the house foundations. That means ethnic color and print, love of the eighteenth century, an obsession with bias-cut dresses, a ""sauvage"" method of cutting all his own—and, of course, the constantly updated Dior saddlebags.</p><p>Galliano's girls stormed out in Peruvian knitted hats sprouting huge Mohawks, their feet bound up in fur moccasin-boots. The clothes were sexily recut from a haul of Indian, South American, Mongolian and Tibetan materials. Flouncy skirts edged in gold Indian print sometimes with bells around the hem, Indian mirrored and gold embroidery, Hungarian rose folk prints, lacquered leather paisley and Chinese quilting—they were all there in a breathless melee. Standouts were the ruffled skirts with their gilded edges, and a patchwork inside-out fur with huge shoulders, painted to run from rose red through orange on the outside.</p><p>This season's saddlebag update—fresh accessories being a crucial part of every designer business—is oversized and done in patchwork suede and fur. As a nod to Christian Dior heritage, Galliano threw in some 1940s coats worn with round-toed pumps and woolly knee socks. But we hardly need the ""roots"" reminders these days. Galliano has so thoroughly remade the house in his own image, who cares?</p></div>"
34,fall,2002,f2002,christian-lacroix,"Christian Lacroix can usually be trusted to whip up a kaleidoscopic color-storm for his ready-to-wear collections, but for fall he held back and delivered a muted collection full of black, bordeaux and bois de rose pink.</p><p>Judging from the German cabaret music on the soundtrack, the designer's focus seems to have shifted from the sunny south to the faded decadence of northern Europe. Always a romantic though, Lacroix cut a recurring silhouette with a full skirt and a tiny jacket—whether a bolero or biker style—on top. He showed his taste for complex textures, embellishment and print in a slew of lace, devore velvet, ruching and patchwork, all done with an antiqued, slightly distressed look.</p><p>The best moments of the collection were the delicate pinks, the pretty sparkling tulle fairy dresses and the canvas arts-and-crafts painting and embroidery on the outside of a fur-lined coat and jacket.</p></div>"
35,fall,2002,f2002,clements-ribeiro,"Clements Ribeiro's hand-crafty, sweetly eccentric collections have been one of the highlights of the London shows since the mid-90's. But the stakes have now been raised for the young duo, who are showing their own collection in Paris, as well as having taken the creative reins at Cacharel. Like all independent designers they face, not just the pressure to stun people with their originality, but the toughest financial climate in years to boot.</p><p>It was a shame, then, to see this show fall several notches short of the creativity benchmark set by Paris thus far. Clements Ribeiro said they'd been inspired by <em>Lord of the Rings</em>, which meant they'd followed the folkloric path already trodden by hordes of designers this season. They did picture-book flower appliqués sewn on to sweats, track tops, coats and skirts with blanket stitching. They got into pleating in a big way, in print skirts and plisse tops, and worked a new form of appliqué by cutting out raw-edged satin flowers and hand-sewing them to georgette. A small flash of their pioneering talent showed itself in cashmere knits with a version of their signature stripes done in bands of folky pattern. Shoes and boots featuring cut-out leaves of metallic leather were eyecatchingly sexy. Unfortunately, that wasn't enough to suppress the feeling that Paris expects more of them than this.</p></div>"
36,fall,2002,f2002,comme-des-garcons,"You wouldn't normally associate Comme des Garçons with chic chignons—let alone the sound of Sinatra crooning ""let's face the music and dance."" But those were the classic elements in the background of a show that designer Rei Kawakubo described as ""free knitting."" Almost completely black, save for a couple of things in gray and a tint of blue, the collection was partly about Kawakubo revisiting her own past. Mostly, though, it was an intense research project into what can be done with different varieties of wool, knitting needles and an unconventional vision.</p><p>Kawakubo began by wrapping twisted cardigan-coats around the body so that pockets were displaced at odd angles and tan-yellow buttons spiraled the torso. The color blackout, and the consistent styling device of leggings-with-everything, gave Kawakubo artistic license to go crazy, experimenting with a vast range of shapes and stitches. Knit sweatshirting, bouclé and the season's loopy textured sweaters all turned up in a beautifully elegant, off-kilter way.</p><p>It was a long show. A lull could be felt, giving the audience time to ponder the poignant significance of Old Blue Eyes' lyrics (""there may be teardrops ahead""), but it was followed by a flurry of scribbling when a twisted, tufty raven's wing-colored fake fur coat and a leather-fronted double-breasted cardigan swung by. Life may be hard—but who cares when the fashion adrenaline's running high?</p></div>"
37,fall,2002,f2002,costume-national,"Like many designers, Ennio Capasa of Costume National went dark for Fall showing a collection that was mostly black, lit here and there by some winter white ensembles and touches of gold. As somber as the palette was, these were clothes not for goths, but for well-bred girls who like to think of themselves as ""bad."" Costume's hooded coat, leather bombers and cigarette-slim pants conjured nothing so much as a twenty-first century Sandra Dee.</p><p>Capasa was on-trend with his furiously furry jackets (a major theme of this season), but generally offered individual pieces rather than a fully focused collection. Which is not to say that some of those pieces weren't highly desirable. The smoking pantsuits and the short-as-they come mini dresses cinched with masculine-style leather belts (perfect for cocktails at eight) were strong, and provided an alternative—perhaps an antidote?—to some of the tougher leather looks, which seemed more suitable for an evening of chain-smoking and high-decibel rock.</p></div>"
38,fall,2002,f2002,d-g,"Hello, cowgirl in the sand. Or, in this case, the Alps. Domenico Dolce and Stefano Gabbana went north for inspiration for their Fall D&amp;G secondary line and came back with a Tyrolean-themed collection—just the thing for a sexy, young Heidi with a great figure and a good sense of humor.</p><p>Shown against a backdrop that included two plastic cows, a milking stool and a bucket, D&amp;G sent out gossamer peasant blouses, embroidered or eyelet-trimmed and paired with super-low-rise tight jeans, loose cargo pants or pleated micro-minis. Sheer chiffon dresses and blouses were worn over brightly-colored bras—not strictly Alpine, but certainly fun. Those mountain breezes can get chilly, though, so there were plenty of close-fitting Tyrolean jackets and vests, a granny-square stole, and generously cut sweater coats and scarves to keep warm. Should Heidi head into the big city for a date, she could choose a figure-hugging cowl-neck sweater dress or a plaid bustier with wool pants. And given the high proportion of men's looks that came down the runway, D&amp;G clearly has a mate in mind for their modern cowgirl.</p></div>"
39,fall,2002,f2002,diane-von-furstenberg,"Diane von Furstenberg's show has become the unofficial opening ceremony of fashion week, where socialites and industry types gather at the designer's headquarters for a high-powered Sunday-night happening. The front row this year included Susan Sarandon chatting with Ellen Barkin and tycoon husband Ron Perelman, Marisa Berenson, Cheryl Tiegs, and Jessica Alba with fiancé Michael Weatherly. Across the room, the Hilton sisters sat next to two of the Miller sisters, in a dazzling display of blonde socialite bonding.</p><p>There was plenty of commotion on the runway as well, as von Furstenberg once again pushed her identity past its wrap-dress roots. DVF's theme was ""Crosstown Traffic,"" an homage to the energy and variety of city living. For uptown girls, there were still those pretty chiffon dresses, but roughed up with graffiti or splatter prints and torn edges. Downtown types, meanwhile, might prefer the wide-leg embroidered pants paired with a gold velour T-shirt or a satin baseball jacket.</p><p>As she travels in a new direction, von Furstenberg is bound to hit some roadblocks, like this season's odd knee-length harem pants or the Obi-sleeve black-and-green closing number. But von Furstenberg has been making smart, sexy clothes for too long to let the occasional pothole slow her down.</p></div>"
40,fall,2002,f2002,dkny,"Donna Karan's secondary DKNY line is where the designer takes a walk on the wilder side. She romps through pop culture, digesting current trends and reworking them into a collection of snappy items. In a blindingly fast-paced show that mixed the women's and men's collections, the designer showed she still has the touch.</p><p>Karan is nothing if not eclectic, and here she managed to mix some seemingly irreconcilable themes. But then, who else could reconcile the urban gypsy (ruched, ruffled or patchwork leather skirts, lace-trimmed tops) with the new prepster (a monogram sweater, a fisherman knit hoody, pinstripe pants)? The subdued palette helped: There were shots of color, but Karan mostly restricted herself to brown, gray, white, navy and ivory. Also helping keep things grounded were staples of the straightforward sportswear that was DKNY's original base: snug pinstripe pants, a great pea coat, even some of the tailored jackets that Karan, a working woman herself, always includes.</p></div>"
41,fall,2002,f2002,dolce-gabbana,"For Fall 2002, Dolce &amp; Gabbana conducted a tour through their fashion heartland, pointing out everything they do best and romancing an idea Stefano Gabbana calls ""rustic glamor.""</p><p>For country lovers of the high-heeled-wearing kind, the design duo suggested sexy cords, beautiful handcrafted suede coats, Peruvian ponchos, chunky fur scarves and any number of fabulous outsize shoulder bags made of fringed wool and woven leather. Dolce &amp; Gabbana's signature masculine-feminine three-piece pantsuits looked classic yet freshly relevant, with their sharp tailoring and flattering vests (an item that's shooting up the Fall fashion charts). They also showed hip-slung bootleg or low-rider baggy cords, lingerie tops and a zillion desirable accessories—rope belts, long fringed scarves, stacks of gold bangles and bracelets and delicious boots and shoes—all corralled from a huge range of countrified textures and fabrics in shades of brown and cream.</p><p>Of course, no peasant maid would ever wear a thigh-high flirty skirt with a streetwise brown corduroy jacket bristling with buckled poacher-pockets. Or pick her way through fields in pale suede boots patterned in nail-head studs. But that's the genius of this label—total devotion to the cause of gorgeousness whatever terrain fashion happens to be passing through at the time.</p></div>"
42,fall,2002,f2002,donna-karan,"Donna Karan's new corporate culture may be French—her company is now part of the French luxury-goods conglomerate LVMH—but her heart belongs to NYC. And her Fall collection, shown to a small audience (including her new boss, LVMH head Bernard Arnault) was a love poem to her hometown. She even named it ""Manhattan Blues.""</p><p>New York can be chilly in the winter, and Karan, who loves dramatic outerwear, provided plenty of coats to choose from. The show started with a gorgeous, glistening calf number, continued through a great napa-leather trench, and closed with a cozy ivory cashmere jacquard. Next to the body, meanwhile, the designer likes a soft, silky layer—hence her series of sexy, body-skimming skirts and dresses. These were constructed from an elegant patchwork of wool and silk jerseys, satin, georgette and velvet, sometimes all in the same dress. And as if to protect her customers from the city's harder edges, Karan showed cozy oversize cashmere knit pieces made for sinking into. Even her suits—there were a few short jackets paired with slim trousers—were cut on the bias to make movement easy, and had a bit of soft fringe hanging off the arm.</p><p>After the soft and sexy feel of her daywear, the unexpected glitz of some of Karan's evening pieces felt out of sync, especially in some of the odd appliqués. Overall, though, this was a collection guaranteed to chase the blues away.</p></div>"
43,fall,2002,f2002,dries-van-noten,"Dries Van Noten visualizes women as a traveling sisterhood who roam the world picking up pieces of local costume as they continue their endless journey from season to season. At a guess, this fall, their long march has taken them to the far reaches of Eastern Europe—or thereabouts. Wherever, it's somewhere chilly, because the diaphanous Asian things they wore in summer have turned to heavy ethnic woolens and layers of garments—say, a jacket over a skirt over bloomers over thick leggings or massive shawls, embroidered in wool with chunky fringes over swinging coats.</p><p>What this creates is an almost pyramidal silhouette that obliterates the body but suggests a kind of ceremonial grandeur. One of Van Noten's signatures is the precious looking highly decorated scarf: this season's versions are embroidered and embellished with sequined patterns, and worn displayed on the front of the body like a religious garment. Elsewhere, the strengths of this collection were in the huge flounced skirts riding low on the hips, and in Van Noten's deft mixing of subtle colors and prints. In short, plenty to please his cult following of cross-cultural fashion nomads.</p></div>"
44,fall,2002,f2002,eley-kishimoto,"Mark Eley and Wakako Kishimoto represent London's cheerful tendency. Known for their exuberant print work and happily naive post-WW II styling, this husband-and-wife team has a business built on charm.</p><p>Having formerly presented their wares in a chatty afternoon tea-time setting, Eley Kishimoto took a chance on showing in a bigger gallery space for Fall. As ever, though, the joy of the collection was in the way it set off memories of clunky clothes we all wore, or saw our parents wear, in the '60s through the '80s. An Eley Kishimoto girl might sport a granny-ish print coat, knit beret and knee socks, thrown together with an innocent lack of regard for sex appeal. In the spirit of good humor, she'll go for a loopy rainbow-colored cardigan that suggests a distant relationship with a homey kitchen-sink rug, circa 1969. Checkerboard, circle and patchwork prints were much in evidence, in A-line corduroy skirts and pants and pretty silk skirts and dresses.</p><p>Underlying all this loving homespun stuff, though, these designers are savvy enough to be building business links with the outside world. The models were toting vanity cases, luncheon boxes and overhead-compartment wheelie bags designed for luggage manufacturer Globetrotter, done out in prints to match the clothes. Ditto the chirpy printed sneakers, cleverly done in collaboration with Converse.</p></div>"
45,fall,2002,f2002,emanuel-ungaro,"The job of Ungaro designer Giambattista Valli is to translate the richly exotic vision of his mentor, house founder Emanuel Ungaro, onto the ready-to-wear runway. Ungaro himself still designs the house's couture line where he explores his Parisian passion for femininity, luxe and the eclectic riches of the Orient and Africa. Valli's special knack, meanwhile, is for building a bridge between the sensibility of the house's older customer, and a hipper attitude that speaks to today's generation.</p><p>In his second collection for the company, Valli filtered Ungaro's north African, Chinese and hippie-deluxe romanticism into street-wearable shearlings inspired by djellabas, delicate printed chiffon floor-length caftan dresses and chinoiserie coats without skipping the all-important edge of embellishment. Where he best reached out to a younger audience though was in a treasure-trove of accessories that cried, ""Hunt me now!"" Stack-heeled, crumple-down suede boots, huge woven leather shoulder bags loaded with swishing fringe, silk rope and tassels, necklaces strung together from chunks of coral, beaten silver hearts slung on raw leather thongs—all are up there on the trophy-hunter's list for fall.</p></div>"
46,fall,2002,f2002,emilio-pucci,"Like a classic rock band whose fans only want to hear the hits, Pucci will forever be expected to produce variations on its swirling, colorful prints. Not that that's a bad thing; few fashion statements command such instant recognition. But making a serious sportswear collection from a breezy, humorous pattern is a tough project.</p><p>In his third season at Pucci, designer Julio Espada achieved mixed results. Inspired by the smart, minimal fashions of '60s London, he kept silhouettes mostly simple and close to the body, using jersey fabrics and minimal embellishment. There were nifty dresses and poet-sleeve tops that would jazz up Fall's predominantly black palette, as well as a few sharp jackets and a new Pop-influenced print. But the generally serious mood, and some odd color combinations like yellow and burgundy or aquamarine and orange, seemed at odds with Pucci's sunny, Mediterranean personality.</p></div>"
47,fall,2002,f2002,emma-cook,Please click here to see the Emma Cook Focus On...</p></div>
48,fall,2002,f2002,emporio-armani,"Few collections designed for real women at accessible prices ever get into the international fashion spotlight, but Emporio Armani does. The label once had the feel of a junior second line, but now the remit of Emporio has broadened to span the everyday lifestyle needs of women across a wide age range.</p><p>For Fall 2002, Emporio showed coats for every occasion from tough, fur-edged, black jackets, through roomy macintoshes with asymmetric sporty zippers to more formal, precisely fitted wool princess coats. While a masculine theme incorporated an oversized jacket shown with slouchy wide pants and mannish vests with cutaway racer backs, it was the Emporio advance on the feminine front that came as more of a surprise. High heels—a sighting as rare as the unicorn on an Armani runway—appeared in an extensive evening section that featured easy-to-wear velvet jackets and skirts, some with paper-bag waistlines and wide-sleeved blouses cut to slide on the body. But when bare dresses with plunging necklines edged in bugle beads ended the show, the audience was in shock: sex is turning up in some very unexpected places this season.</p></div>"
49,fall,2002,f2002,fendi,"Call it barbarian deluxe. Fendi's women are a tribe of warrior goddesses storming in from the woods with the season's most-prized fur trophies slung about their shoulders. At first sight these furs, with their raggedy raw edges, wild textures and sprouting tufts might look primitive, but the techniques lavished on them are the ultimate in sophistication.</p><p>""We cut the fur to shreds and then knitted it to treat it like a fabric to give it lightness and movement,"" explained Karl Lagerfeld, about a series of shrug-on coats and huge one-armed stoles, devised to be flung around the body as easily as blankets. A fur bolero, worn back to front with pieces flying behind, was worn by Frankie Rayder; a piebald cross-bred knitted mink bobbed on the shoulders of Devon Aoki, and a vast knitted fox stole trailed dramatically from the neck of Jacquetta Wheeler. Inventing new mixes of pelts and casual ways of wearing fur was the Fendi sisters original big idea, and Lagerfeld has kept their expertise at the leading edge of fashion since the 60s. At a time when many houses are marching forward by retrieving a sense of their own past, Sylvia Fendi said,""it was a very emotional show. We wanted to go back to our roots.""</p></div>"
50,fall,2002,f2002,gary-graham,"for more on this designer, click here</p></div>"
51,fall,2002,f2002,gianfranco-ferre,"The architect of Milanese designers, Gianfranco Ferré thinks structurally and visualizes his designs around the image of an Amazonian diva. His Fall 2002 collection hit all the signature notes of his career, both in Italy and at Dior in Paris, and bore witness to his lifelong creative obsession with white shirts, the uses of leather, innovative tailoring and Japanese-influenced details.</p><p>For day, Ferré's updates looked best in a beige, rough-textured cardigan that wrapped over a white shirt and cinched at the waist with a leather obi, shown with pants, and in a belted, black, fur-lined sweat-jacket with a tight skirt cut with a kick flounce in back. His bias-cut Prince of Wales check pantsuits, meanwhile, showed his fiercely immaculate expertise in tailoring. For evening, Ferré's operatic Italian leanings were indulged in an entrance-making white organza blouse, one sleeve blooming with a cascade of ruffles like an overblown flower. Ferré also addressed the new Fall trend for pushing knitwear into uncharted territory by converting chiffon and taffeta into yarn and knitting them into complex open-stitched evening skirts and gowns.</p></div>"
52,fall,2002,f2002,giorgio-armani,"""No to excess, no to overdone nudity; no to the obvious and commonplace, no to sensationalism""—these words are Giorgio Armani's creative response to the realities of life post 9/11.</p><p>Armani's vision has always been about melding the utilitarian practicality of menswear with the softening influence of innovative fabric as evidenced in his first sequence of gray herringbone and Prince of Wales jackets shown with fluid pants. The soft-but-strong structure of an Armani jacket is a design landmark, and he emphasized it throughout cutting neatly fitting shapes with slightly pointed shoulders. Bellboy looks, short spencers and strap-fastened jackets were all teamed with voluminous pants, and many outfits were accessorized with the designer's new bags (the best was a large, dark brown leather boxy oblong style with handles). Through over eighty looks, Armani experimented with variations on the trouser theme from harem pants to knickers to pleat-fronted styles. He even pushed the design of the baggiest pants so that they appeared as a kind of skirt caught into stirrups near floor-level.</p><p>For evening, Armani sparkled via bugle-beaded bustiers, cutaway sequin dresses over pants and—the shining standout—a silver beaded jacket with a matching flower in the lapel.</p></div>"
53,fall,2002,f2002,givenchy,"Julien Macdonald has been handed the mandate to carve out a distinct, but commercially-viable identity for the house of Givenchy. For Fall—his second collection as creative director— Macdonald brought in a few of the design ideas currently making the rounds. Patchwork, handkerchief-point chiffon dresses, biker jackets and the somewhat exhausted Casbah look all made an appearance.</p><p>Macdonald opened with a grayish-brown distressed leather patchwork parka worn with gray leather pants and stacked knee-high boots. His take on biker leathers involved cutting and seaming the jacket short and close to the body, then adding an Elizabethan-style standup collar. There were also Walter Raleigh-esque bloomers worn with swashbuckling boots, English country house tapestries fashioned into coats and bags, Gloriana-style gilded brocade jeans and a tights-and-tunic look perhaps inspired by a few late-night Errol Flynn movies.</p><p>When he exerts his skills in knitwear—his original claim to fame—Macdonald does best, as he demonstrated briefly in this collection with a huge loopy black sweater and some laddered punk knits. But he quickly returned to glitzier looks, like a lame harem jumpsuit, a gold-edged djellaba coat and some café-au-lait-toned satins for evening. It was hard to find a uniting theme other than a feeling for the Eighties. But fashion skewered that decade to death a year ago, and there is still a sense that this collection is struggling to find a raison d'etre.</p></div>"
54,fall,2002,f2002,gucci,"In her skinny, skinny satin pants, vicious pointy ankle-strapped heels, tousled hair and falling-off-the-shoulder tops, the Gucci rock-chick is here stomping on stage for her come-back gig. And why not? When Tom Ford cut his smash-hits for Gucci in the mid-90s, they were for a woman with a fearlessly rockin’ attitude and a taste for dangerous luxe. Now she’s back with an even bigger, richer lineup of killer clothes to flaunt.</p><p>Ford lavishes the luxury in new larger volumes that run from a chunky black knit with fur embedded in the seams to zigzag jacquard kimono jackets pulled in with obi belts, and a black satin blouson jacket worn with a sexy, tight pencil skirt. There are lean pants cut with a natural waist and so long they crumple at the ankle, or leg-lengthening flares that flow over the foot. The outerwear pieces, like big raincoats and oversize “boyfriend” jackets, get a touch of glam with satin trim.</p><p>Ford lists his sources as the Hollywood of the ’20s and ’30s, a touch of Goth and an antique kimono collected on a trip to Japan, but his own obsession comes through in the intense details. “This is the most worked collection I’ve ever done at Gucci,” he said. “Women are only buying amazing items now. No one’s buying anything basic.”</p></div>"
55,fall,2002,f2002,hamish-morrow,"Was it the challenge of scaling the heights of a new fashion career that inspired Hamish Morrow? Shown in the depths of an underground car park, his 16-outfit collection, entitled ""Safety, Security, Suspension,"" referenced climbing as a central theme. Harnesses studded with Swarovski crystal were clipped to pants, and real climbers' rope was lashed around skirts and torsos.</p><p>Morrow's aesthetic is in the British intellectual mode, crossing the boundaries between traditional fabrics and hi-tech materials. His skill in experimental pattern engineering was evident in asymmetrical dresses and skirts layered over jersey body pieces, accessorized with bright Nike knee socks and flat sporty shoes. Rounded, enveloping jackets with curved seaming developed the idea of clothes to protect and cocoon the body, while Morrow's free-thinking approach to color juxtaposed conservative gray menswear fabrics, like Prince of Wales and melton, with neon yellow and magenta Gore-Tex. His finale was an outfit knitted entirely of nylon rope.</p><p>After four seasons, Morrow has established support from other top-ranking industry talents like Eugene Souleiman, who dressed the girls' hair in textured off-center ponytails, and makeup artist Lucia Peroni, who dabbed splashes of bright paint on their faces and ears. But survival on the London scene is an extreme sport: So far, Hamish Morrow is inching upward without the safety net of financial backing.</p></div>"
56,fall,2002,f2002,helmut-lang,"Helmut Lang’s minimal take on power dressing has become a de facto uniform for the artsy executive set—the kind of customers who need to look cool but serious while hopping time zones and board meetings. His Fall collection, done primarily in black and white, is sure to keep them happy.</p><p>Lang always cuts a mean jacket, and this season’s version has a slightly built-up shoulder and narrower waist, in keeping with the changing silhouette. (He kept the pants long and lean.) Hoods were in plentiful supply, some on his well-known narrow-fitting coats and others on soft, oversized sweaters. Slashed and layered jersey pieces, meanwhile, added a tougher edge to the looks. The best group was a series of intricately twisted takes on fishermen’s sweaters, with oversized cables and random slashes, done in black or white chunky wool.</p><p>A lot of the collection felt familiar, and there were some odd pieces, like metallic pleated skirts, that might not fly past the occasional gallery opening. But Lang’s more straightforward looks will certainly satisfy his loyal following.</p></div>"
57,fall,2002,f2002,house-of-jazz,"for more on this designer, click here</p></div>"
58,fall,2002,f2002,imitation-of-christ,"After last season's turn-the-tables collection, where models and editors traded places, Imitation of Christ went to the other extreme for Fall 2002. Set in that bastion of Upper East Side elegance, Sotheby's, the show drew a crowd that included Lou Reed, Jimmy Fallon, Natasha Lyonne, and avant-garde muse Isabella Blow. The audience was given catalogs that detailed the 31 outfits, each named for a piece of contemporary art and written up as if it were going on the block. The actual garments did finally appear, on models who adopted frozen poses on a rotating stage as an auctioneer took bids.</p><p>There were some charming pieces on display: lovely Grecian-draped dresses, a fetching skirt that looked as though it were made from an embroidered tablecloth, even a kicky little black lace skirt perfect for IoC fans like Lyonne or Chloë Sevigny. But in an era full of pastiche, handcraft and ethnic references, when IoC should be at the top of its game, the clothes were unfortunately overshadowed by the heavy-handed commentary on Big Issues.</p><p>At the end of the show, the lights dimmed and green lasers began playing around the room to the strains of Pink Floyd. When one fashion editor took out his lighter and held it up, in the classic ""Freebird"" gesture, it was hard not to feel as though you were trapped in freshman year of high school.</p></div>"
59,fall,2002,f2002,istvan-francer,"for more on this designer, click here</p></div>"
60,fall,2002,f2002,jean-paul-gaultier,"Brown paper packages tied up with strings; these are a few of Jean Paul Gaultier’s favorite things for fall. His runway was wrapped up in sheeting like a Christo art piece and the models bundled and bound like parcels in transit. Hangers and Stockman dress forms—the dummies used for fitting clothes—circulated on an overhead track so the girls could take off and put on jackets and coats as they strutted.</p><p>Gaultier used the packaging motif to bisect jackets, wrap the torsos in asymmetrically hemmed tunics, and bind legs in leather, as if with packing tape. The joke continued with trompe l’oeil outfits made to look as if the models were half-submerged in mail bags or leopard-spotted women caught up in net, human versions of exotic animals traveling in the luggage hold. Gaultier’s life-preserver gilets in puffy nylon or mink, and a tailored jumpsuit under a leather bomber jacket, strung out the in-transit story. The strongest pieces he delivered are in synch with the season’s trends: the skinniest green-washed jeans, crumpled at the ankle and long enough to hide the shoe, and his tailcoat, cut as a vest with a bolero jacket on top. But cutting loose from over-themed design would modernize his presentation no end.</p></div>"
61,fall,2002,f2002,jeremy-scott,"Jeremy Scott's New York debut ended fashion week with a jolt of high energy and—in a week of monochromatic, subdued tones—vivid color.</p><p>The Missouri-born designer, who came to fame in Paris before relocating to Los Angeles, chose New York to show his largest—and most commercially viable—collections to date. And while Scott may not be ready for prime time, he certainly entertained a jaded audience.</p><p>Scott opened with a series of very mini coats and dresses in amped-up sherbet tones, all infused with his Grace Jones–meets–Judy Jetson spirit (read: sky-high collars and exaggerated, cartoonish shoulder treatments). While the silhouettes were futuristic, the fabrics were resolutely traditional: wool felt, leather and soft jersey. One coat, a sheared mink wrap shown on an otherwise naked model, was basically a furry fig leaf. And while they were wacky, the clothes were well constructed: The manufacture was overseen by a former employee of the notoriously picky designer James Galanos.</p><div class=""AdWrapper-dQtivb fZrssQ ad ad--in-content""><div class=""ad__slot ad__slot--in-content"" data-node-id=""hubtbj""></div></div><p>Scott's tongue-in-cheek attitude was very apparent, but he's also showing a new maturity as a designer. After the far-out coats, he showed a group of knit dresses that were eminently wearable. But those who lean to the left of fashion center shouldn't worry that Scott, who used to end his shows with a cry of ""Vive l'avant garde!"" has sold out. He ended the presentation with a group of elaborately constructed dresses designed to resemble New York City skyscrapers. If Björk needs something to wear to the Oscars, she need look no further.</p></div>"
62,fall,2002,f2002,jil-sander,"The name Jil Sander has always been a touchstone to subtle-minded, confident women who demand rigor and sophistication in their clothes. With Milan Vukmirovic in the design seat, the label has seen an infusion of comfort and color to which its avid followers should have no problem relating.</p><p>For Fall, the essential Sander values were reflected in two immaculate white coats, one in a bathrobe shape with a knitted collar, the other cut collarless in double-face cashmere. A strong line in office-appropriate cardigan knits ran through the show sometimes matched with long ribbed scarves and beanie hats. Those desperately seeking an interesting pantsuit, meanwhile, will find it in sand-colored needlecord, tailored on the bias with a stand-up collar—a creative twist on one of fall's ubiquitous fabrics. New to this formerly stark collection is the influx of the color purple and a concentration on feminine eveningwear—most successfully in a simple black velvet knee-length dress with long gathered sleeves, and a sweatshirt worn over a narrow beaded floor-length skirt.</p><p>Vukmirovic is not an abstract thinker, but he brought a new warmth to the collection by paying attention to the ideas of the women who surround him. ""The color purple came from listening to Prince,"" he said. ""The rest was my women friends telling me they wanted the knitwear, jogging pieces and scarves we'd done in the menswear collection.""</p></div>"
63,fall,2002,f2002,john-galliano,"It would take more words than are in this entire review to fully describe any single outfit in John Galliano's thundering, swirling, multi-everything Fall collection. ""Eskimo and Mongolian hotties! Keep the fur flying!"" was the backstage prompt to Galliano's tribe as they marauded out to flaunt patchworked and rose-embroidered shearlings, extra-flouncy skirts, chiffons, bobbly striped knits and a whole load more in the delighted faces of an audience that included Lenny Kravitz and Kate Moss.</p><p>Galliano likes to tease commentators by keeping a couple of leagues ahead of their ability to document his continent-hopping inspiration, basic-to-deluxe materials and bewildering repertoire of techniques. Suffice it to say that this show included Chinese brocade and dragon-head motifs, Spanish fringe, Scottish tartan, Peruvian pom-poms, American-Indian moccasins, lace-printed denim, salmon skin, satin embroidery, rough-hewn fur, and feathers.</p><p>Galliano is amongst the small band of designers who stand up for the value of individuality in a season when color, workmanship and the confidence of singular points of view have been all too frequently stifled by commercial pressure. The irony, of course, is that single pieces from this collection will look far more seductive on a store rack than any number of black cashmere turtlenecks.</p></div>"
64,fall,2002,f2002,julien-macdonald,"It's been a long time since models took it as part of their job description to va-va-voom to the end of the runway, throw a pose and come on to the photographers in a ""fabulous me"" kind of way. So long, indeed, that the joy-starved London crowd was seized by a sudden gratitude to Julien Macdonald for putting on a show that included go-for-it girls, glitter, gold and, yes, glam rock.</p><p>In a take-no-prisoners collection, Macdonald referenced the '70s heyday of David Bowie and Jerry Hall in flashy embroidered jackets, leopard spots, shaggy fox furs, sexy knickers, jumpsuits and unbuttoned satin vests. Exaggerated Bowie quiffs, big teased hairdos and fuchsia lipstick turned up Macdonald's aesthetic to full volume, a message that will be heard loud and clear by women who also love Versace and Roberto Cavalli.</p><p>What's the difference for Macdonald between designing in London and at Givenchy in Paris? ""I can be cheeky and sexy and take risks here,"" he said. ""Paris is bourgeois; in London, it's more fun. I'm swinging back to the old days of David Bowie and Anita Pallenberg, when British celebrity ruled the world. I just wanted to show my respect for London by showing here.""</p></div>"
